Listing_ID,SV_ID,Property_Name,OTA_Platform,Old_Name,New_Name,Valid_Listing_URL,Sync_Status,Rationale
1695931747085247178,5635,Residences,Airbnb,Family Rooms @ Rivanta by StayVista Residences,3BHK Residences Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1695931747085247178,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1695938536884788457,5636,Residences,Airbnb,Suite Rooms @ Rivanta by StayVista Residences,3BHK Residences Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1695938536884788457,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1695919603673358841,5605,Residences,Airbnb,Deluxe Rooms @ Rivanta by StayVista Residences,3BHK Residences Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1695919603673358841,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1726033537403829509,5401,Royal Suite w/ Private Pool @ Vee Resort,Airbnb,Royal Suite w/ Private Pool @ Vee Resort,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1726033537403829509,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1726050462924908431,5402,Junior Suite w/ Mountain View @ Vee Resort,Airbnb,Junior Suite w/ Mountain View @ Vee Resort,3BHK Villa w/ Mountain View,https://www.airbnb.co.in/rooms/1726050462924908431,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1726059656272406413,5403,Emperior Suite w/Valley View & Jacuzzi @Vee Resort,Airbnb,Emperior Suite w/Valley View & Jacuzzi @Vee Resort,3BHK Villa w/ Valley View,https://www.airbnb.co.in/rooms/1726059656272406413,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1726015884867470536,5399,Royal Suite W/ Valley View @ Vee Resort,Airbnb,Royal Suite W/ Valley View @ Vee Resort,3BHK Villa w/ Valley View,https://www.airbnb.co.in/rooms/1726015884867470536,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1525726847799592982,5008,Residences at Baner,Airbnb,StayVista Residences at Baner w/ Air Purifier,3BHK Residences at Baner w/ Private Pool,https://www.airbnb.co.in/rooms/1525726847799592982,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1510783689441134266,4341,Residences GK1,Airbnb,ComfortRoom@StayVista Residences GK1 W/Airpurifier,3BHK Residences GK1 Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1510783689441134266,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1515163988507422726,4339,ResidencesGK1,Airbnb,ExecutiveRoom@StayVistaResidencesGK1 W/Airpurifier,3BHK ResidencesGK1 Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1515163988507422726,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1515178819585035707,4336,Residences GK1,Airbnb,3BR Apartment @ StayVista Residences GK1 W/Balcony,3BHK Residences GK1 Villa w/ Balcony,https://www.airbnb.co.in/rooms/1515178819585035707,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
655506557033899883,193,"Gram's at Shivom, Pawna Lake",Airbnb,"Gram's at Shivom, Pawna Lake - 6 Beds Mixed Dorm",6BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/655506557033899883,Ready for Automation Sync,Fixed overflow: old was 48/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
655480621689310626,190,"Gram's at Shivom, Pawna Lake",Airbnb,"Gram's at Shivom, Pawna Lake - 4 Beds Mixed Dorm",4BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/655480621689310626,Ready for Automation Sync,Fixed overflow: old was 48/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1761574277162544429,Not Found,Mud  Retreats @ Aaradhyam Resort & Spa,Airbnb,Mud House Retreats @ Aaradhyam Resort & Spa,3BHK House w/ Lawn,https://www.airbnb.co.in/rooms/1761574277162544429,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1761537169492358614,Not Found,Luxury Bedroom Villas @ Aaradhyam Resort & Spa,Airbnb,Luxury Bedroom Villas @ Aaradhyam Resort & Spa,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1761537169492358614,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1775937379996591763,Not Found,La Dolce Vita,Airbnb,StayVista at La Dolce Vita - Talegaon,3BHK La Dolce Vita Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1775937379996591763,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1516404172418354554,4601,Eleganza Resort,Airbnb,StayVista Eleganza Resort w/Pool & Lawn in Jaipur,3BHK Eleganza Resort • Pool & Lawn,https://www.airbnb.co.in/rooms/1516404172418354554,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
48666716,1652,Ananta,Airbnb,2BR | Lux Pool+Golf |StayVista Ananta| @Bangalore!,2BHK Ananta Villa w/ Pool,https://www.airbnb.co.in/rooms/48666716,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
538830571284912110,1904,Firefly by the River Kushalnagar Coorg,Airbnb,Firefly by the River Kushalnagar Coorg,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/538830571284912110,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
907030070589705705,2715,Jai,Airbnb,Jai Cottage | Near Mall Road with Breakfast Shimla,3BHK Jai Cottage w/ Lawn,https://www.airbnb.co.in/rooms/907030070589705705,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1749710948995736312,Not Found,RAAYA,Airbnb,RAAYA Estate - The Ajinkya Rahane Villa w/ Pool,3BHK RAAYA Villa w/ Pool,https://www.airbnb.co.in/rooms/1749710948995736312,Ready for Automation Sync,Fixed overflow: old was 47/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1585416120295881252,5229,2BR,Airbnb,2BR|Scenic Pool|StayVista| The Sattva Grove@Kerala,2BHK 2BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1585416120295881252,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1587663500657083890,3316,Agam  Mahabalipuram,Airbnb,StayVista at Agam Villa Mahabalipuram - Pool,3BHK Agam Mahabalipuram Villa w/ Pool,https://www.airbnb.co.in/rooms/1587663500657083890,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1556302107217229058,5159,Cottages @ Luma,Airbnb,Cottages @ Luma - 350 mtr from Mandwa Jetty,3BHK Cottages @ Luma Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1556302107217229058,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1749118616451513600,Not Found,Family Sea View Room @ Vaana by the Sea,Airbnb,Family Sea View Room @ Vaana by the Sea,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1749118616451513600,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1749121124205862917,,Luxury Sea View Room w/ balcony @ Vaana by the Sea,Airbnb,Luxury Sea View Room w/ balcony @ Vaana by the Sea,3BHK Villa w/ Balcony,https://www.airbnb.co.in/rooms/1749121124205862917,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1734746370200672844,5747,GK,Airbnb,StayVista at GK-Bella Vista w/ Infinity Pool,3BHK GK Villa w/ Infinity Pool,https://www.airbnb.co.in/rooms/1734746370200672844,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1559185170074047399,222,5BR,Airbnb,5BR|Lawn+Pool|StayVista|Greenwoods Villa 5@Lonavla,5BHK 5BR • Pool & Lawn,https://www.airbnb.co.in/rooms/1559185170074047399,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1492490138010501401,4934,5BR,Airbnb,5BR| Luxe+PvtPool |StayVista| Zenith Palms @Nashik,5BHK 5BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1492490138010501401,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1546017569451537614,5130,1 Cosy Cottages w/Pool @Risacca,Airbnb,"1 Cosy Cottages w/Pool @Risacca-Amer, Kukas Jaipur",3BHK 1 Cosy Cottages w/Pool @Risacca w/ Pool,https://www.airbnb.co.in/rooms/1546017569451537614,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1630953454837944697,5294,7BR Pool,Airbnb,7BR Pool|StayVista|The Sunset Residency @Rajasthan,7BHK 7BR Pool Villa w/ Pool,https://www.airbnb.co.in/rooms/1630953454837944697,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1531064182892766021,4973,8BR,Airbnb,8BR |Mountain View|StayVista| The Elmstone@Kasauli,8BHK 8BR Villa w/ Mountain View,https://www.airbnb.co.in/rooms/1531064182892766021,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1750633972543411386,Not Found,Deluxe Rooms @ Eira w/ Pool,Airbnb,StayVista at Deluxe Rooms @ Eira w/ Pool,3BHK Deluxe Rooms @ Eira w/ Pool w/ Pool,https://www.airbnb.co.in/rooms/1750633972543411386,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1696184734560754259,5756,Deluxe Private Apt with Balcony@Imperial Avtara,Airbnb,Deluxe Private Apt with Balcony@Imperial Avtara,3BHK Villa w/ Balcony,https://www.airbnb.co.in/rooms/1696184734560754259,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1572984176608960615,5165,The Vara  w/AC & Board Games,Airbnb,The Vara House w/AC & Board Games | Varanasi,3BHK The Vara w/AC & Board Games w/ Lawn,https://www.airbnb.co.in/rooms/1572984176608960615,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1718673523023495155,5755,1BHK Signature Apt w/ Pool @Imperial Avtara @GOA,Airbnb,1BHK Signature Apt w/ Pool @Imperial Avtara @GOA,1BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1718673523023495155,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1517973455174009367,4900,10BR,Airbnb,10BR| Lake&Mtn |StayVista| Emaarat Chalet@Sirnagar,10BHK 10BR Chalet w/ Lawn,https://www.airbnb.co.in/rooms/1517973455174009367,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1465866676197024405,4550,Varanasi,Airbnb,Varanasi | Luxe 8BR Apt @ Terra Hue w/AC & Wifi,8BHK Varanasi Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1465866676197024405,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
36748175,2117,Daafi,Airbnb,StayVista at Daafi House,3BHK Daafi House w/ Lawn,https://www.airbnb.co.in/rooms/36748175,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1562970641426659589,475,4BR,Airbnb,4BR|Luxury Pool Villa+Beach|StayVista| Kinara @Goa,4BHK 4BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1562970641426659589,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1655003555862187253,5474,1BR,Airbnb,1BR |Rooftop Pool+View|StayVista| Vida Goa APt@Goa,1BHK 1BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1655003555862187253,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1283030087239307927,3966,3BR,Airbnb,3BR|Waterfront|StayVista|The Lakeshore@Bangalore,3BHK 3BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1283030087239307927,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1674562909707312389,5516,Pet friendly 2BR  w/Jaccuzi & Terrace Udaipur,Airbnb,Pet friendly 2BR Villa w/Jaccuzi & Terrace Udaipur,2BHK Villa w/ Terrace,https://www.airbnb.co.in/rooms/1674562909707312389,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1657869718181987560,5445,3BR,Airbnb,3BR|StayVista| The Heliconia Bungalows@Vagator,3BHK 3BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1657869718181987560,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1693382575706354585,5562,Mini Earth,Airbnb,StayVista at Mini Earth w/ Wi-Fi & Pool,3BHK Mini Earth Villa w/ Pool,https://www.airbnb.co.in/rooms/1693382575706354585,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1415615144935662350,4541,5BR,Airbnb,5BR-Infi Pool+ View+ Gazebo-Eleve Villa-Lonavala,5BHK 5BR • Pool & Gazebo,https://www.airbnb.co.in/rooms/1415615144935662350,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1148303190777072505,3169,Tree,Airbnb,StayVista at Tree House @ Shrimant Wada Royal Stay,3BHK Tree House w/ Lawn,https://www.airbnb.co.in/rooms/1148303190777072505,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1045337684766532393,3168,Lawn,Airbnb,StayVista at Lawn House @ Shrimant Wada Royal Stay,3BHK Lawn House w/ Lawn,https://www.airbnb.co.in/rooms/1045337684766532393,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
822883040621338015,2467,3BR,Airbnb,3BR| Elegant Stay |StayVista| Mountain Rain@Kerala,3BHK 3BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/822883040621338015,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1755751239786242303,Not Found,2 Rooms On GF,Airbnb,StayVista at 2 Rooms On GF @ Villa In The Mist,3BHK 2 Rooms On GF Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1755751239786242303,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1755736376480430981,Not Found,2 Rooms On LG,Airbnb,StayVista at 2 Rooms On LG @ Villa In The Mist,3BHK 2 Rooms On LG Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1755736376480430981,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1738435075681760743,1075,4BR  In the Mist w/Bonfire & Wifi,Airbnb,4BR Villa In the Mist w/Bonfire & Wifi | Nainital,4BHK Villa w/ Bonfire,https://www.airbnb.co.in/rooms/1738435075681760743,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
878979032154606394,1559,Paashaan,Airbnb,4BR|Heated Pool@StayVista Paashaan Villa|Serenity!,4BHK Paashaan Villa w/ Pool,https://www.airbnb.co.in/rooms/878979032154606394,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
878991480509904369,Not Found,Hogwarts,Airbnb,Hogwarts-style Magical Stay - 5 BR,5BHK Hogwarts Villa w/ Private Pool,https://www.airbnb.co.in/rooms/878991480509904369,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
878984681488303043,Not Found,Casa Concreto,Airbnb,Casa Concreto,3BHK Casa Concreto Villa w/ Private Pool,https://www.airbnb.co.in/rooms/878984681488303043,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
878966854944197999,2362,"Lux Charcoal  by  Pool, Foosball &TT",Airbnb,"Lux Charcoal Villa by StayVista Pool, Foosball &TT",3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/878966854944197999,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
878262055272232648,Not Found,Colossus,Airbnb,Colossus,3BHK Colossus Villa w/ Private Pool,https://www.airbnb.co.in/rooms/878262055272232648,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1546868606325375439,5138,Opalite @ The Elmstone,Airbnb,Opalite @ The Elmstone - Skyline Apartments,3BHK Opalite @ The Elmstone w/ Private Pool,https://www.airbnb.co.in/rooms/1546868606325375439,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1130065061615513083,3258,5BR Luxury Pool  w/ Turf,Airbnb,5BR Luxury Pool Villa w/ Turf | Esperanza,5BHK 5BR Luxury Pool w/ Turf Villa w/ Pool,https://www.airbnb.co.in/rooms/1130065061615513083,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1414896869176036110,4406,3BR,Airbnb,3BR|Serene Views|StayVista| Bourbon Sky @Mussoorie,3BHK 3BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1414896869176036110,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
717927770204501523,2292,Stonehill Manor,Airbnb,Stonehill Manor |3BR Luxury Mountain Cabin,3BHK Stonehill Manor Manor w/ Lawn,https://www.airbnb.co.in/rooms/717927770204501523,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
